DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	6.66939	666	9	1	1	7	3	3	0	14713	28	0	45.1547	0	0
DL	6.66964	666	9	2	1	7	3	3	0	14713	28	0	45.1732	0	0
DL	6.66989	666	9	3	1	7	3	3	0	14713	28	0	45.2256	0	0
DL	6.67014	667	0	0	1	7	3	3	0	14713	28	0	45.2378	0	0
DL	6.67039	667	0	1	1	7	3	3	0	14713	28	0	45.2514	0	0
DL	6.67064	667	0	2	1	7	3	3	0	14713	28	0	45.2256	0	0
DL	6.67089	667	0	3	1	7	3	3	0	14713	28	0	45.1851	0	0
DL	6.67114	667	1	0	1	7	3	3	0	14713	28	0	45.1776	0	0
DL	6.67139	667	1	1	1	7	3	3	0	14713	28	0	45.2387	0	0
DL	6.67164	667	1	2	1	7	3	3	0	14713	28	0	45.221	0	0
DL	6.67189	667	1	3	1	7	3	3	0	14713	28	0	45.2279	0	0
DL	6.67214	667	2	0	1	7	3	3	0	14713	28	0	45.2693	0	0
DL	6.67239	667	2	1	1	7	3	3	0	14713	28	0	45.2035	0	0
DL	6.67264	667	2	2	1	7	3	3	0	14713	28	0	45.1235	0	0
UL	6.67266	667	2	2	8	1	3	3	0	2104	28	0	45.1504 	0	0
DL	6.67289	667	2	3	1	7	3	3	0	14713	28	0	45.1491	0	0
UL	6.67291	667	2	3	8	1	3	3	0	2104	28	0	45.1222 	0	0
DL	6.67314	667	3	0	1	7	3	3	0	14713	28	0	45.1365	0	0
UL	6.67316	667	3	0	8	1	3	3	0	2104	28	0	45.1484 	0	0
DL	6.67339	667	3	1	1	7	3	3	0	14713	28	0	45.1119	0	0
DL	6.67364	667	3	2	1	7	3	3	0	14713	28	0	45.1635	0	0
DL	6.67389	667	3	3	1	7	3	3	0	14713	28	0	45.1836	0	0
DL	6.67414	667	4	0	1	7	3	3	0	14713	28	0	45.2415	0	0
DL	6.67439	667	4	1	1	7	3	3	0	14713	28	0	45.219	0	0
DL	6.67464	667	4	2	1	7	3	3	0	14713	28	0	45.2182	0	0
DL	6.67489	667	4	3	1	7	3	3	0	14713	28	0	45.2158	0	0
DL	6.67514	667	5	0	1	7	3	3	0	14713	28	0	45.2318	0	0
DL	6.67539	667	5	1	1	7	3	3	0	14713	28	0	45.1832	0	0
DL	6.67564	667	5	2	1	7	3	3	0	14713	28	0	45.1537	0	0
DL	6.67589	667	5	3	1	7	3	3	0	14713	28	0	45.1615	0	0
DL	6.67614	667	6	0	1	7	3	3	0	14713	28	0	45.2446	0	0
DL	6.67639	667	6	1	1	7	3	3	0	14713	28	0	45.1465	0	0
DL	6.67664	667	6	2	1	7	3	3	0	14713	28	0	45.1156	0	0
DL	6.67689	667	6	3	1	7	3	3	0	14713	28	0	45.1226	0	0
DL	6.67714	667	7	0	1	7	3	3	0	14713	28	0	45.0578	0	0
DL	6.67739	667	7	1	1	7	3	3	0	14713	28	0	44.9667	0	0
DL	6.67764	667	7	2	1	7	3	3	0	14713	28	0	44.9532	0	0
DL	6.67789	667	7	3	1	7	3	3	0	14713	28	0	44.9726	0	0
DL	6.67814	667	8	0	1	7	3	3	0	14713	28	0	45.0114	0	0
DL	6.67839	667	8	1	1	7	3	3	0	14713	28	0	45.0889	0	0
DL	6.67864	667	8	2	1	7	3	3	0	14713	28	0	45.0598	0	0
DL	6.67889	667	8	3	1	7	3	3	0	14713	28	0	45.0259	0	0
DL	6.67914	667	9	0	1	7	3	3	0	14713	28	0	45.0132	0	0
DL	6.67939	667	9	1	1	7	3	3	0	14713	28	0	45.0639	0	0
DL	6.67964	667	9	2	1	7	3	3	0	14713	28	0	45.0587	0	0
DL	6.67989	667	9	3	1	7	3	3	0	14713	28	0	45.1127	0	0
DL	6.68014	668	0	0	1	7	3	3	0	14713	28	0	45.1297	0	0
DL	6.68039	668	0	1	1	7	3	3	0	14713	28	0	45.1167	0	0
DL	6.68064	668	0	2	1	7	3	3	0	14713	28	0	45.1884	0	0
DL	6.68089	668	0	3	1	7	3	3	0	14713	28	0	45.092	0	0
DL	6.68114	668	1	0	1	7	3	3	0	14713	28	0	45.0612	0	0
DL	6.68139	668	1	1	1	7	3	3	0	14713	28	0	45.0981	0	0
DL	6.68164	668	1	2	1	7	3	3	0	14713	28	0	45.1737	0	0
DL	6.68189	668	1	3	1	7	3	3	0	14713	28	0	45.1855	0	0
DL	6.68214	668	2	0	1	7	3	3	0	14713	28	0	45.1805	0	0
DL	6.68239	668	2	1	1	7	3	3	0	14713	28	0	45.1683	0	0
DL	6.68264	668	2	2	1	7	3	3	0	14713	28	0	45.1565	0	0
DL	6.68289	668	2	3	1	7	3	3	0	14713	28	0	45.103	0	0
DL	6.68314	668	3	0	1	7	3	3	0	14713	28	0	45.0707	0	0
DL	6.68339	668	3	1	1	7	3	3	0	14713	28	0	45.0834	0	0
UL	6.68341	668	3	1	8	1	3	3	0	2104	28	0	45.073 	0	0
DL	6.68364	668	3	2	1	7	3	3	0	14713	28	0	45.0859	0	0
UL	6.68366	668	3	2	8	1	3	3	0	2104	28	0	45.0655 	0	0
DL	6.68389	668	3	3	1	7	3	3	0	14713	28	0	45.1156	0	0
UL	6.68391	668	3	3	8	1	3	3	0	2104	28	0	45.1371 	0	0
DL	6.68414	668	4	0	1	7	3	3	0	14713	28	0	45.115	0	0
DL	6.68439	668	4	1	1	7	3	3	0	14713	28	0	45.1146	0	0
DL	6.68464	668	4	2	1	7	3	3	0	14713	28	0	45.1401	0	0
DL	6.68489	668	4	3	1	7	3	3	0	14713	28	0	45.0977	0	0
DL	6.68514	668	5	0	1	7	3	3	0	14713	28	0	45.0987	0	0
DL	6.68539	668	5	1	1	7	3	3	0	14713	28	0	45.1071	0	0
DL	6.68564	668	5	2	1	7	3	3	0	14713	28	0	45.1173	0	0
DL	6.68589	668	5	3	1	7	3	3	0	14713	28	0	45.096	0	0
DL	6.68614	668	6	0	1	7	3	3	0	14713	28	0	45.1171	0	0
DL	6.68639	668	6	1	1	7	3	3	0	14713	28	0	45.0989	0	0
DL	6.68664	668	6	2	1	7	3	3	0	14713	28	0	45.07	0	0
DL	6.68689	668	6	3	1	7	3	3	0	14713	28	0	45.1156	0	0
DL	6.68714	668	7	0	1	7	3	3	0	14713	28	0	45.1211	0	0
DL	6.68739	668	7	1	1	7	3	3	0	14713	28	0	45.151	0	0
DL	6.68764	668	7	2	1	7	3	3	0	14713	28	0	45.149	0	0
DL	6.68789	668	7	3	1	7	3	3	0	14713	28	0	45.1977	0	0
DL	6.68814	668	8	0	1	7	3	3	0	14713	28	0	45.1948	0	0
DL	6.68839	668	8	1	1	7	3	3	0	14713	28	0	45.1774	0	0
DL	6.68864	668	8	2	1	7	3	3	0	14713	28	0	45.1689	0	0
DL	6.68889	668	8	3	1	7	3	3	0	14713	28	0	45.1733	0	0
DL	6.68914	668	9	0	1	7	3	3	0	14713	28	0	45.1731	0	0
DL	6.68939	668	9	1	1	7	3	3	0	14713	28	0	45.1776	0	0
DL	6.68964	668	9	2	1	7	3	3	0	14713	28	0	45.1344	0	0
DL	6.68989	668	9	3	1	7	3	3	0	14713	28	0	45.1706	0	0
DL	6.69014	669	0	0	1	7	3	3	0	14713	28	0	45.1926	0	0
DL	6.69039	669	0	1	1	7	3	3	0	14713	28	0	45.3085	0	0
DL	6.69064	669	0	2	1	7	3	3	0	14713	28	0	45.2568	0	0
DL	6.69089	669	0	3	1	7	3	3	0	14713	28	0	45.1921	0	0
DL	6.69114	669	1	0	1	7	3	3	0	14713	28	0	45.251	0	0
DL	6.69139	669	1	1	1	7	3	3	0	14713	28	0	45.2166	0	0
DL	6.69164	669	1	2	1	7	3	3	0	14713	28	0	45.174	0	0
DL	6.69189	669	1	3	1	7	3	3	0	14713	28	0	45.1684	0	0
DL	6.69214	669	2	0	1	7	3	3	0	14713	28	0	45.1615	0	0
DL	6.69239	669	2	1	1	7	3	3	0	14713	28	0	45.2023	0	0
DL	6.69264	669	2	2	1	7	3	3	0	14713	28	0	45.2002	0	0
DL	6.69289	669	2	3	1	7	3	3	0	14713	28	0	45.1483	0	0
DL	6.69314	669	3	0	1	7	3	3	0	14713	28	0	45.0903	0	0
DL	6.69339	669	3	1	1	7	3	3	0	14713	28	0	45.0996	0	0
DL	6.69364	669	3	2	1	7	3	3	0	14713	28	0	45.092	0	0
DL	6.69389	669	3	3	1	7	3	3	0	14713	28	0	45.065	0	0
DL	6.69414	669	4	0	1	7	3	3	0	14713	28	0	45.116	0	0
UL	6.69416	669	4	0	8	1	3	3	0	2104	28	0	45.0929 	0	0
DL	6.69439	669	4	1	1	7	3	3	0	14713	28	0	45.1099	0	0
UL	6.69441	669	4	1	8	1	3	3	0	2104	28	0	45.1011 	0	0
DL	6.69464	669	4	2	1	7	3	3	0	14713	28	0	45.0969	0	0
UL	6.69466	669	4	2	8	1	3	3	0	2104	28	0	45.115 	0	0
DL	6.69489	669	4	3	1	7	3	3	0	14713	28	0	45.1586	0	0
DL	6.69514	669	5	0	1	7	3	3	0	14713	28	0	45.1815	0	0
DL	6.69539	669	5	1	1	7	3	3	0	14713	28	0	45.2049	0	0
DL	6.69564	669	5	2	1	7	3	3	0	14713	28	0	45.1793	0	0
DL	6.69589	669	5	3	1	7	3	3	0	14713	28	0	45.2348	0	0
DL	6.69614	669	6	0	1	7	3	3	0	14713	28	0	45.2721	0	0
DL	6.69639	669	6	1	1	7	3	3	0	14713	28	0	45.2556	0	0
DL	6.69664	669	6	2	1	7	3	3	0	14713	28	0	45.2047	0	0
DL	6.69689	669	6	3	1	7	3	3	0	14713	28	0	45.2103	0	0
DL	6.69714	669	7	0	1	7	3	3	0	14713	28	0	45.1312	0	0
DL	6.69739	669	7	1	1	7	3	3	0	14713	28	0	45.12	0	0
DL	6.69764	669	7	2	1	7	3	3	0	14713	28	0	45.0402	0	0
DL	6.69789	669	7	3	1	7	3	3	0	14713	28	0	45.0779	0	0
DL	6.69814	669	8	0	1	7	3	3	0	14713	28	0	45.0565	0	0
DL	6.69839	669	8	1	1	7	3	3	0	14713	28	0	45.0106	0	0
DL	6.69864	669	8	2	1	7	3	3	0	14713	28	0	44.929	0	0
DL	6.69889	669	8	3	1	7	3	3	0	14713	28	0	44.9963	0	0
DL	6.69914	669	9	0	1	7	3	3	0	14713	28	0	44.9471	0	0
DL	6.69939	669	9	1	1	7	3	3	0	14713	28	0	44.9377	0	0
DL	6.69964	669	9	2	1	7	3	3	0	14713	28	0	44.9322	0	0
DL	6.69989	669	9	3	1	7	3	3	0	14713	28	0	44.8578	0	0
DL	6.70014	670	0	0	1	7	3	3	0	14713	28	0	44.8339	0	0
DL	6.70039	670	0	1	1	7	3	3	0	14713	28	0	44.8604	0	0
DL	6.70064	670	0	2	1	7	3	3	0	14713	28	0	44.8857	0	0
DL	6.70089	670	0	3	1	7	3	3	0	14713	28	0	44.8746	0	0
DL	6.70114	670	1	0	1	7	3	3	0	14713	28	0	44.8741	0	0
DL	6.70139	670	1	1	1	7	3	3	0	14713	28	0	44.8917	0	0
DL	6.70164	670	1	2	1	7	3	3	0	14713	28	0	44.7859	0	0
DL	6.70189	670	1	3	1	7	3	3	0	14713	28	0	44.8146	0	0
DL	6.70214	670	2	0	1	7	3	3	0	14713	28	0	44.815	0	0
DL	6.70239	670	2	1	1	7	3	3	0	14713	28	0	44.8219	0	0
DL	6.70264	670	2	2	1	7	3	3	0	14713	28	0	44.7285	0	0
DL	6.70289	670	2	3	1	7	3	3	0	14713	28	0	44.7704	0	0
DL	6.70314	670	3	0	1	7	3	3	0	14713	28	0	44.7607	0	0
DL	6.70339	670	3	1	1	7	3	3	0	14713	28	0	44.7676	0	0
DL	6.70364	670	3	2	1	7	3	3	0	14713	28	0	44.7735	0	0
DL	6.70389	670	3	3	1	7	3	3	0	14713	28	0	44.8108	0	0
DL	6.70414	670	4	0	1	7	3	3	0	14713	28	0	44.7883	0	0
DL	6.70439	670	4	1	1	7	3	3	0	14713	28	0	44.8155	0	0
DL	6.70464	670	4	2	1	7	3	3	0	14713	28	0	44.7983	0	0
DL	6.70489	670	4	3	1	7	3	3	0	14713	28	0	44.7813	0	0
UL	6.70491	670	4	3	8	1	3	3	0	2104	28	0	44.7486 	0	0
DL	6.70514	670	5	0	1	7	3	3	0	14713	28	0	44.7259	0	0
UL	6.70516	670	5	0	8	1	3	3	0	2104	28	0	44.7167 	0	0
DL	6.70539	670	5	1	1	7	3	3	0	14713	28	0	44.7566	0	0
UL	6.70541	670	5	1	8	1	3	3	0	2104	28	0	44.7765 	0	0
DL	6.70564	670	5	2	1	7	3	3	0	14713	28	0	44.7826	0	0
DL	6.70589	670	5	3	1	7	3	3	0	14713	28	0	44.8076	0	0
DL	6.70614	670	6	0	1	7	3	3	0	14713	28	0	44.8159	0	0
DL	6.70639	670	6	1	1	7	3	3	0	14713	28	0	44.8632	0	0
DL	6.70664	670	6	2	1	7	3	3	0	14713	28	0	42.9937	0	0
DL	6.70689	670	6	3	1	7	3	3	0	14713	28	0	43.014	0	0
DL	6.70714	670	7	0	1	7	3	3	0	14713	28	0	43.083	0	0
DL	6.70739	670	7	1	1	7	3	3	0	14713	28	0	43.0771	0	0
DL	6.70764	670	7	2	1	7	3	3	0	14713	28	0	43.0624	0	0
DL	6.70789	670	7	3	1	7	3	3	0	14713	28	0	43.1611	0	0
DL	6.70814	670	8	0	1	7	3	3	0	14713	28	0	43.1829	0	0
DL	6.70839	670	8	1	1	7	3	3	0	14713	28	0	43.1575	0	0
DL	6.70864	670	8	2	1	7	3	3	0	14713	28	0	43.1457	0	0
DL	6.70889	670	8	3	1	7	3	3	0	14713	28	0	43.1046	0	0
DL	6.70914	670	9	0	1	7	3	3	0	14713	28	0	43.1565	0	0
DL	6.70939	670	9	1	1	7	3	3	0	14713	28	0	43.0733	0	0
DL	6.70964	670	9	2	1	7	3	3	0	14713	28	0	43.0579	0	0
DL	6.70989	670	9	3	1	7	3	3	0	14713	28	0	43.0277	0	0
DL	6.71014	671	0	0	1	7	3	3	0	14713	28	0	43.0538	0	0
DL	6.71039	671	0	1	1	7	3	3	0	14713	28	0	43.082	0	0
DL	6.71064	671	0	2	1	7	3	3	0	14713	28	0	43.0728	0	0
DL	6.71089	671	0	3	1	7	3	3	0	14713	28	0	43.0241	0	0
DL	6.71114	671	1	0	1	7	3	3	0	14713	28	0	43.0623	0	0
DL	6.71139	671	1	1	1	7	3	3	0	14713	28	0	43.1298	0	0
DL	6.71164	671	1	2	1	7	3	3	0	14713	28	0	43.1141	0	0
DL	6.71189	671	1	3	1	7	3	3	0	14713	28	0	43.0831	0	0
DL	6.71214	671	2	0	1	7	3	3	0	14713	28	0	43.0414	0	0
DL	6.71239	671	2	1	1	7	3	3	0	14713	28	0	43.0467	0	0
DL	6.71264	671	2	2	1	7	3	3	0	14713	28	0	43.0295	0	0
DL	6.71289	671	2	3	1	7	3	3	0	14713	28	0	43.0681	0	0
DL	6.71314	671	3	0	1	7	3	3	0	14713	28	0	43.0921	0	0
DL	6.71339	671	3	1	1	7	3	3	0	14713	28	0	43.0978	0	0
DL	6.71364	671	3	2	1	7	3	3	0	14713	28	0	43.0664	0	0
DL	6.71389	671	3	3	1	7	3	3	0	14713	28	0	42.9908	0	0
DL	6.71414	671	4	0	1	7	3	3	0	14713	28	0	42.9838	0	0
DL	6.71439	671	4	1	1	7	3	3	0	14713	28	0	42.9968	0	0
DL	6.71464	671	4	2	1	7	3	3	0	14713	28	0	42.9277	0	0
DL	6.71489	671	4	3	1	7	3	3	0	14713	28	0	42.9326	0	0
DL	6.71514	671	5	0	1	7	3	3	0	14713	28	0	42.8835	0	0
DL	6.71539	671	5	1	1	7	3	3	0	14713	28	0	42.8703	0	0
DL	6.71564	671	5	2	1	7	3	3	0	14713	28	0	42.8811	0	0
UL	6.71566	671	5	2	8	1	3	3	0	2104	28	0	42.8733 	0	0
DL	6.71589	671	5	3	1	7	3	3	0	14713	28	0	42.875	0	0
UL	6.71591	671	5	3	8	1	3	3	0	2104	28	0	42.8605 	0	0
DL	6.71614	671	6	0	1	7	3	3	0	14713	28	0	42.8379	0	0
UL	6.71616	671	6	0	8	1	3	3	0	2104	28	0	42.8137 	0	0
DL	6.71639	671	6	1	1	7	3	3	0	14713	28	0	42.752	0	0
DL	6.71664	671	6	2	1	7	3	3	0	14713	28	0	42.7257	0	0
DL	6.71689	671	6	3	1	7	3	3	0	14713	28	0	42.7694	0	0
DL	6.71714	671	7	0	1	7	3	3	0	14713	28	0	42.7696	0	0
DL	6.71739	671	7	1	1	7	3	3	0	14713	28	0	42.8028	0	0
DL	6.71764	671	7	2	1	7	3	3	0	14713	28	0	42.8248	0	0
DL	6.71789	671	7	3	1	7	3	3	0	14713	28	0	42.8268	0	0
DL	6.71814	671	8	0	1	7	3	3	0	14713	28	0	42.816	0	0
DL	6.71839	671	8	1	1	7	3	3	0	14713	28	0	42.8205	0	0
DL	6.71864	671	8	2	1	7	3	3	0	14713	28	0	42.8335	0	0
DL	6.71889	671	8	3	1	7	3	3	0	14713	28	0	42.7689	0	0
DL	6.71914	671	9	0	1	7	3	3	0	14713	28	0	42.7954	0	0
DL	6.71939	671	9	1	1	7	3	3	0	14713	28	0	42.7233	0	0
DL	6.71964	671	9	2	1	7	3	3	0	14713	28	0	42.7871	0	0
DL	6.71989	671	9	3	1	7	3	3	0	14713	28	0	42.7813	0	0
DL	6.72014	672	0	0	1	7	3	3	0	14713	28	0	42.7477	0	0
DL	6.72039	672	0	1	1	7	3	3	0	14713	28	0	42.7943	0	0
DL	6.72064	672	0	2	1	7	3	3	0	14713	28	0	42.8387	0	0
DL	6.72089	672	0	3	1	7	3	3	0	14713	28	0	42.8446	0	0
DL	6.72114	672	1	0	1	7	3	3	0	14713	28	0	42.8222	0	0
DL	6.72139	672	1	1	1	7	3	3	0	14713	28	0	42.8544	0	0
DL	6.72164	672	1	2	1	7	3	3	0	14713	28	0	42.8729	0	0
DL	6.72189	672	1	3	1	7	3	3	0	14713	28	0	42.8482	0	0
DL	6.72214	672	2	0	1	7	3	3	0	14713	28	0	42.9284	0	0
DL	6.72239	672	2	1	1	7	3	3	0	14713	28	0	42.8844	0	0
DL	6.72264	672	2	2	1	7	3	3	0	14713	28	0	42.9205	0	0
DL	6.72289	672	2	3	1	7	3	3	0	14713	28	0	42.9355	0	0
DL	6.72314	672	3	0	1	7	3	3	0	14713	28	0	42.9394	0	0
DL	6.72339	672	3	1	1	7	3	3	0	14713	28	0	42.997	0	0
DL	6.72364	672	3	2	1	7	3	3	0	14713	28	0	42.9323	0	0
DL	6.72389	672	3	3	1	7	3	3	0	14713	28	0	42.9781	0	0
DL	6.72414	672	4	0	1	7	3	3	0	14713	28	0	43.0352	0	0
DL	6.72439	672	4	1	1	7	3	3	0	14713	28	0	43.0823	0	0
DL	6.72464	672	4	2	1	7	3	3	0	14713	28	0	43.0733	0	0
DL	6.72489	672	4	3	1	7	3	3	0	14713	28	0	43.0615	0	0
DL	6.72514	672	5	0	1	7	3	3	0	14713	28	0	43.1259	0	0
DL	6.72539	672	5	1	1	7	3	3	0	14713	28	0	43.1079	0	0
DL	6.72564	672	5	2	1	7	3	3	0	14713	28	0	43.1212	0	0
DL	6.72589	672	5	3	1	7	3	3	0	14713	28	0	43.1082	0	0
DL	6.72614	672	6	0	1	7	3	3	0	14713	28	0	43.19	0	0
DL	6.72639	672	6	1	1	7	3	3	0	14713	28	0	43.1757	0	0
UL	6.72641	672	6	1	8	1	3	3	0	2104	28	0	43.0886 	0	0
DL	6.72664	672	6	2	1	7	3	3	0	14713	28	0	43.1934	0	0
UL	6.72666	672	6	2	8	1	3	3	0	2104	28	0	43.1678 	0	0
DL	6.72689	672	6	3	1	7	3	3	0	14713	28	0	43.2107	0	0
UL	6.72691	672	6	3	8	1	3	3	0	2104	28	0	43.1693 	0	0
DL	6.72714	672	7	0	1	7	3	3	0	14713	28	0	43.2494	0	0
DL	6.72739	672	7	1	1	7	3	3	0	14713	28	0	43.2289	0	0
DL	6.72764	672	7	2	1	7	3	3	0	14713	28	0	43.2543	0	0
DL	6.72789	672	7	3	1	7	3	3	0	14713	28	0	43.2418	0	0
DL	6.72814	672	8	0	1	7	3	3	0	14713	28	0	43.2552	0	0
DL	6.72839	672	8	1	1	7	3	3	0	14713	28	0	43.3083	0	0
DL	6.72864	672	8	2	1	7	3	3	0	14713	28	0	43.272	0	0
DL	6.72889	672	8	3	1	7	3	3	0	14713	28	0	43.3261	0	0
DL	6.72914	672	9	0	1	7	3	3	0	14713	28	0	43.2984	0	0
DL	6.72939	672	9	1	1	7	3	3	0	14713	28	0	43.3384	0	0
DL	6.72964	672	9	2	1	7	3	3	0	14713	28	0	43.3171	0	0
DL	6.72989	672	9	3	1	7	3	3	0	14713	28	0	43.3448	0	0
DL	6.73014	673	0	0	1	7	3	3	0	14713	28	0	43.3246	0	0
DL	6.73039	673	0	1	1	7	3	3	0	14713	28	0	43.3527	0	0
DL	6.73064	673	0	2	1	7	3	3	0	14713	28	0	43.2753	0	0
DL	6.73089	673	0	3	1	7	3	3	0	14713	28	0	43.3222	0	0
DL	6.73114	673	1	0	1	7	3	3	0	14713	28	0	43.3575	0	0
DL	6.73139	673	1	1	1	7	3	3	0	14713	28	0	43.4213	0	0
DL	6.73164	673	1	2	1	7	3	3	0	14713	28	0	43.439	0	0
DL	6.73189	673	1	3	1	7	3	3	0	14713	28	0	43.446	0	0
DL	6.73214	673	2	0	1	7	3	3	0	14713	28	0	43.473	0	0
DL	6.73239	673	2	1	1	7	3	3	0	14713	28	0	43.4535	0	0
DL	6.73264	673	2	2	1	7	3	3	0	14713	28	0	43.4322	0	0
DL	6.73289	673	2	3	1	7	3	3	0	14713	28	0	43.3923	0	0
DL	6.73314	673	3	0	1	7	3	3	0	14713	28	0	43.4457	0	0
DL	6.73339	673	3	1	1	7	3	3	0	14713	28	0	43.3842	0	0
DL	6.73364	673	3	2	1	7	3	3	0	14713	28	0	43.4133	0	0
DL	6.73389	673	3	3	1	7	3	3	0	14713	28	0	43.3927	0	0
DL	6.73414	673	4	0	1	7	3	3	0	14713	28	0	43.4179	0	0
DL	6.73439	673	4	1	1	7	3	3	0	14713	28	0	43.4153	0	0
DL	6.73464	673	4	2	1	7	3	3	0	14713	28	0	43.3858	0	0
DL	6.73489	673	4	3	1	7	3	3	0	14713	28	0	43.3737	0	0
DL	6.73514	673	5	0	1	7	3	3	0	14713	28	0	43.398	0	0
DL	6.73539	673	5	1	1	7	3	3	0	14713	28	0	43.3765	0	0
DL	6.73564	673	5	2	1	7	3	3	0	14713	28	0	43.3267	0	0
DL	6.73589	673	5	3	1	7	3	3	0	14713	28	0	43.2907	0	0
DL	6.73614	673	6	0	1	7	3	3	0	14713	28	0	43.3338	0	0
DL	6.73639	673	6	1	1	7	3	3	0	14713	28	0	43.3201	0	0
DL	6.73664	673	6	2	1	7	3	3	0	14713	28	0	43.2838	0	0
DL	6.73689	673	6	3	1	7	3	3	0	14713	28	0	43.3359	0	0
DL	6.73714	673	7	0	1	7	3	3	0	14713	28	0	43.3724	0	0
UL	6.73716	673	7	0	8	1	3	3	0	2104	28	0	43.3324 	0	0
DL	6.73739	673	7	1	1	7	3	3	0	14713	28	0	43.266	0	0
UL	6.73741	673	7	1	8	1	3	3	0	2104	28	0	43.2946 	0	0
DL	6.73764	673	7	2	1	7	3	3	0	14713	28	0	43.2781	0	0
UL	6.73766	673	7	2	8	1	3	3	0	2104	28	0	43.2793 	0	0
DL	6.73789	673	7	3	1	7	3	3	0	14713	28	0	43.2511	0	0
DL	6.73814	673	8	0	1	7	3	3	0	14713	28	0	43.3034	0	0
DL	6.73839	673	8	1	1	7	3	3	0	14713	28	0	43.2933	0	0
DL	6.73864	673	8	2	1	7	3	3	0	14713	28	0	43.3297	0	0
DL	6.73889	673	8	3	1	7	3	3	0	14713	28	0	43.338	0	0
DL	6.73914	673	9	0	1	7	3	3	0	14713	28	0	43.3726	0	0
DL	6.73939	673	9	1	1	7	3	3	0	14713	28	0	43.3919	0	0
DL	6.73964	673	9	2	1	7	3	3	0	14713	28	0	43.4123	0	0
DL	6.73989	673	9	3	1	7	3	3	0	14713	28	0	43.3907	0	0
DL	6.74014	674	0	0	1	7	3	3	0	14713	28	0	43.4507	0	0
DL	6.74039	674	0	1	1	7	3	3	0	14713	28	0	43.406	0	0
DL	6.74064	674	0	2	1	7	3	3	0	14713	28	0	43.399	0	0
DL	6.74089	674	0	3	1	7	3	3	0	14713	28	0	43.4099	0	0
DL	6.74114	674	1	0	1	7	3	3	0	14713	28	0	43.3642	0	0
DL	6.74139	674	1	1	1	7	3	3	0	14713	28	0	43.3823	0	0
DL	6.74164	674	1	2	1	7	3	3	0	14713	28	0	43.3646	0	0
DL	6.74189	674	1	3	1	7	3	3	0	14713	28	0	43.3218	0	0
DL	6.74214	674	2	0	1	7	3	3	0	14713	28	0	43.288	0	0
DL	6.74239	674	2	1	1	7	3	3	0	14713	28	0	43.305	0	0
DL	6.74264	674	2	2	1	7	3	3	0	14713	28	0	43.3625	0	0
DL	6.74289	674	2	3	1	7	3	3	0	14713	28	0	43.3443	0	0
DL	6.74314	674	3	0	1	7	3	3	0	14713	28	0	43.3728	0	0
DL	6.74339	674	3	1	1	7	3	3	0	14713	28	0	43.3923	0	0
DL	6.74364	674	3	2	1	7	3	3	0	14713	28	0	43.4161	0	0
DL	6.74389	674	3	3	1	7	3	3	0	14713	28	0	43.344	0	0
DL	6.74414	674	4	0	1	7	3	3	0	14713	28	0	43.3571	0	0
DL	6.74439	674	4	1	1	7	3	3	0	14713	28	0	43.274	0	0
DL	6.74464	674	4	2	1	7	3	3	0	14713	28	0	43.2303	0	0
DL	6.74489	674	4	3	1	7	3	3	0	14713	28	0	43.2207	0	0
DL	6.74514	674	5	0	1	7	3	3	0	14713	28	0	43.2134	0	0
DL	6.74539	674	5	1	1	7	3	3	0	14713	28	0	43.1698	0	0
DL	6.74564	674	5	2	1	7	3	3	0	14713	28	0	43.1537	0	0
DL	6.74589	674	5	3	1	7	3	3	0	14713	28	0	43.097	0	0
DL	6.74614	674	6	0	1	7	3	3	0	14713	28	0	43.0674	0	0
DL	6.74639	674	6	1	1	7	3	3	0	14713	28	0	43.0299	0	0
DL	6.74664	674	6	2	1	7	3	3	0	14713	28	0	42.9473	0	0
DL	6.74689	674	6	3	1	7	3	3	0	14713	28	0	42.9262	0	0
DL	6.74714	674	7	0	1	7	3	3	0	14713	28	0	42.9438	0	0
DL	6.74739	674	7	1	1	7	3	3	0	14713	28	0	42.9381	0	0
DL	6.74764	674	7	2	1	7	3	3	0	14713	28	0	42.9678	0	0
DL	6.74789	674	7	3	1	7	3	3	0	14713	28	0	42.9237	0	0
UL	6.74791	674	7	3	8	1	3	3	0	2104	28	0	42.9744 	0	0
DL	6.74814	674	8	0	1	7	3	3	0	14713	28	0	42.9914	0	0
UL	6.74816	674	8	0	8	1	3	3	0	2104	28	0	43.03 	0	0
DL	6.74839	674	8	1	1	7	3	3	0	14713	28	0	43.0105	0	0
UL	6.74841	674	8	1	8	1	3	3	0	2104	28	0	42.9727 	0	0
DL	6.74864	674	8	2	1	7	3	3	0	14713	28	0	42.9682	0	0
DL	6.74889	674	8	3	1	7	3	3	0	14713	28	0	42.9823	0	0
DL	6.74914	674	9	0	1	7	3	3	0	14713	28	0	42.9834	0	0
DL	6.74939	674	9	1	1	7	3	3	0	14713	28	0	42.959	0	0
DL	6.74964	674	9	2	1	7	3	3	0	14713	28	0	42.954	0	0
DL	6.74989	674	9	3	1	7	3	3	0	14713	28	0	42.9818	0	0
DL	6.75014	675	0	0	1	7	3	3	0	14713	28	0	43.0369	0	0
