-77.2153,-55.0269
-76.7937,-54.942
-76.451,-54.8704
-76.3054,-54.8399
-76.0524,-54.7903
-76.224,-54.8225
-76.0794,-54.7933
-75.9861,-54.7748
-75.9932,-54.7761
-76.1268,-54.7988
-75.8488,-54.7435
-75.938,-54.7601
-75.7492,-54.7237
-75.7356,-54.7212
-75.627,-54.7009
-75.5267,-54.681
-75.4729,-54.6709
-75.4797,-54.6722
-75.6812,-54.7111
-75.8437,-54.7438
-75.938,-54.7601
-75.9311,-54.7588
-76.0577,-54.7836
-76.3466,-54.842
-76.5067,-54.8763
-76.3893,-54.8533
-76.3997,-54.8575
-76.3869,-54.8562
-76.2673,-54.8359
-76.8731,-54.9596
-77.3109,-55.0514
-77.5959,-55.1052
-78.9456,-55.3787
-79.119,-55.4139
-79.0862,-55.4103
-79.2336,-55.4381
-79.2315,-55.4404
-79.077,-55.4086
-78.9459,-55.3813
-79.1828,-55.4259
-79.3629,-55.4625
-79.6274,-55.5179
-79.2244,-55.4364
-79.474,-55.4833
-79.2166,-55.4295
-79.0548,-55.3966
-79.1894,-55.4244
-79.6897,-55.5267
-79.9586,-55.5832
-78.7045,-55.3283
-79.1737,-55.4242
-78.6957,-55.3267
-78.6428,-55.3168
-79.362,-55.4651
-79.6994,-55.5344
-79.8128,-55.5616
-80.1209,-55.6229
-79.8422,-55.5642
-79.3527,-55.4633
-78.4219,-55.2706
-79.7461,-55.5373
-79.576,-55.5025
-79.5946,-55.5059
-79.576,-55.5025
-79.2166,-55.4295
-79.418,-55.4756
-79.881,-55.5716
-79.2315,-55.4404
-78.9366,-55.377
-78.2245,-55.2313
-78.4637,-55.2761
-78.5408,-55.2906
-78.1855,-55.2218
-77.4052,-55.0626
-76.7464,-54.9305
-76.4969,-54.8824
-76.3186,-54.8456
-76.2547,-54.8304
-76.1386,-54.8075
-76.1889,-54.817
-76.0738,-54.7944
-75.7831,-54.7377
-75.6213,-54.7053
-75.3989,-54.6623
-75.5265,-54.6854
-75.5553,-54.6887
-75.5931,-54.6946
-75.7764,-54.7288
-75.8786,-54.7478
-75.7019,-54.7137
-75.6588,-54.7043
-75.5993,-54.6918
-75.3058,-54.6357
-75.2336,-54.6222
-75.3255,-54.6433
-75.5694,-54.6924
-75.5986,-54.7
-75.9308,-54.7684
-76.2257,-54.8249
-76.5506,-54.8879
-76.4918,-54.877
-77.2394,-55.0254
-78.1216,-55.2036
-78.2002,-55.2225
-77.8416,-55.1513
-77.6467,-55.113
-78.224,-55.2334
-78.1639,-55.222
-77.9159,-55.1711
-78.8007,-55.3538
-78.6222,-55.3176
-77.7244,-55.1331
-77.2414,-55.035
-78.181,-55.2253
-79.2781,-55.4492
-79.41,-55.4769
-78.955,-55.383
-78.7514,-55.3396
-77.8325,-55.1535
-78.634,-55.3151
-77.8088,-55.1452
-77.1827,-55.0193
-77.7186,-55.1283
-77.8853,-55.1615
-77.3695,-55.0591
-76.9863,-54.9795
-76.6693,-54.9148
-76.8413,-54.9496
-77.7779,-55.1413
-78.1686,-55.2187
-78.5773,-55.2997
-78.6033,-55.3046
-78.5255,-55.29
-78.6521,-55.3161
-79.5111,-55.4903
-78.9386,-55.3748
-79.7791,-55.5464
-80.0645,-55.6031
-79.39,-55.4703
-78.9025,-55.3756
-78.9575,-55.386
-78.494,-55.291
-77.5306,-55.0929
-77.4131,-55.0641
-77.193,-55.0153
-77.001,-54.9768
-76.9775,-54.9686
-76.567,-54.8887
-76.6108,-54.8969
-76.6156,-54.8966
-76.5962,-54.8941
-76.5696,-54.8903
-76.4253,-54.8601
-75.9861,-54.7748
-75.9278,-54.7628
-75.7052,-54.719
-75.5677,-54.6932
-75.657,-54.71
-75.6642,-54.7091
-75.542,-54.6873
-75.4874,-54.676
-75.5967,-54.6976
-75.5334,-54.6867
-75.6157,-54.7022
-75.7742,-54.7319
-76.0359,-54.7819
-76.1452,-54.8034
-76.428,-54.8583
-76.4942,-54.8751
-76.533,-54.8835
-76.5912,-54.8967
-76.6555,-54.9099
-76.8032,-54.9425
-77.8605,-55.1568
-77.6707,-55.1211
-77.9411,-55.1759
-78,-55.187
-78.3696,-55.2585
-78.1011,-55.206
-77.8334,-55.1498
-77.6777,-55.1206
-77.4654,-55.0806
-77.832,-55.1553
-78.9368,-55.3796
-79.0187,-55.395
-78.828,-55.3515
-78.7658,-55.3374
-79.256,-55.4396
-79.4833,-55.4851
-78.3354,-55.2521
-77.9408,-55.1739
-77.6223,-55.1084
-77.6873,-55.1206
-77.8109,-55.1475
-78.5649,-55.2997
-78.53,-55.2932
-78.7133,-55.3276
-79.8171,-55.5536
-79.9122,-55.5714
-79.6039,-55.5077
-79.8873,-55.5637
-78.9696,-55.378
-79.1804,-55.4228
-78.787,-55.3463
-78.634,-55.3151
-79.4289,-55.4804
-78.2954,-55.249
-78.1467,-55.2188
-78.8286,-55.3566
-78.5685,-55.3075
-78.4057,-55.2721
-78.2411,-55.2366
-78.1734,-55.2217
-78.0244,-55.1895
-77.6591,-55.1135
-77.2729,-55.0332
-77.0244,-54.9839
-76.6617,-54.9122
-76.4894,-54.881
-76.5737,-54.8946
-76.4331,-54.866
-76.2681,-54.8318
-76.1787,-54.8119
-76.1907,-54.813
-75.8709,-54.75
-75.5254,-54.682
-75.4998,-54.676
-75.5536,-54.686
-75.4729,-54.6683
-75.4177,-54.6566
-75.4463,-54.6634
-75.566,-54.6856
-75.4309,-54.6591
-75.3058,-54.6357
-75.2154,-54.6174
-75.2964,-54.6309
-75.3387,-54.6419
-75.3403,-54.6436
-75.6479,-54.7036
-75.8009,-54.7346
-75.8093,-54.7374
-75.9418,-54.7655
-76.2229,-54.8212
-76.2619,-54.8317
-76.4753,-54.8772
-76.8167,-54.9476
-77.0261,-54.9898
-77.1555,-55.0172
-77.1043,-55.0046
-77.3398,-55.0487
-77.1853,-55.0139
-77.037,-54.9822
-77.173,-55.0074
-76.8731,-54.9492
-76.9692,-54.9696
-77.1917,-55.0195
-77.12,-55.0075
-76.8112,-54.9479
-76.8069,-54.9419
-77.2153,-55.0269
-77.7596,-55.136
-78.3209,-55.2472
-78.2086,-55.224
-76.909,-54.9584
-76.821,-54.9395
-76.558,-54.8893
-76.5037,-54.8781
-76.7644,-54.9278
-76.7348,-54.9223
-76.9206,-54.9632
-77.0464,-54.9853
-76.5916,-54.8944
-76.333,-54.844
-76.7219,-54.9247
-84.4626,-56.4983
-96.8094,-59.0187
-100.376,-59.7525
-109.796,-61.6687
-84.0875,-56.4341
-124.643,-64.7124
-183.869,-76.8073
-205.249,-81.172
-83.4659,-56.3154
-83.428,-56.3081
-83.2928,-56.279
-82.8089,-56.1764
-82.707,-56.1535
-82.6361,-56.14
-82.6479,-56.1422
-82.0414,-56.0199
-81.3015,-55.8721
-80.7984,-55.7698
-80.9473,-55.7952
-80.4542,-55.6952
-79.7539,-55.5532
-80.0449,-55.6114
-80.7338,-55.7483
-80.4232,-55.6893
-80.4749,-55.6991
-80.4542,-55.6952
-81.0432,-55.8134
-81.091,-55.8288
-81.538,-55.9205
-82.3362,-56.0794
-82.6858,-56.1459
-82.1021,-56.028
-82.7326,-56.1548
-82.5814,-56.1225
-82.6508,-56.1393
-76.8069,-54.9419
-77.3972,-55.0611
-77.6591,-55.1135
-77.5799,-55.0952
-77.7223,-55.1235
-77.9649,-55.1744
-77.8176,-55.145
-78.0829,-55.2005
-78.8048,-55.3497
-78.4391,-55.2738
-79.3108,-55.4499
-79.1646,-55.4225
-78.2193,-55.2282
-77.5382,-55.0909
-77.1443,-55.0136
-77.0577,-54.9973
-76.9712,-54.9809
-77.1049,-55.0062
-77.2376,-55.0296
